SID,SEASON,NAME,ISO_TIME,NATURE,LAT,LON,WIND_KTS,PRES_MB,CATEGORY,DIST2LAND,LANDFALL,STORM_SPEED,STORM_DIR
1982239N19089,1982,UNNAMED,1982-09-02 03:00:00,TS,25.0,81.0,20.0,,Depression,0,0,4,295
1982239N19089,1982,UNNAMED,1982-09-02 06:00:00,TS,25.1,80.7,20.0,,Depression,0,0,6,300
1982239N19089,1982,UNNAMED,1982-09-02 09:00:00,TS,25.3,80.4,20.0,,Depression,0,0,8,300
1982239N19089,1982,UNNAMED,1982-09-02 12:00:00,TS,25.5,80.0,20.0,,Depression,0, ,8,300
1982252N18089,1982,UNNAMED,1982-09-09 03:00:00,TS,18.0,89.0,25.0,,Depression,352,291,13,285
1982252N18089,1982,UNNAMED,1982-09-09 06:00:00,TS,18.2,88.3,25.0,,Depression,283,234,13,285
1982252N18089,1982,UNNAMED,1982-09-09 09:00:00,TS,18.3,87.7,25.0,,Depression,234,179,13,285
1982252N18089,1982,UNNAMED,1982-09-09 12:00:00,TS,18.5,87.0,25.0,,Depression,179,127,11,300
1982252N18089,1982,UNNAMED,1982-09-09 15:00:00,TS,18.9,86.7,,,Depression,127,74,10,325
1982252N18089,1982,UNNAMED,1982-09-09 18:00:00,TS,19.3,86.4,,,Depression,74,22,10,325
1982252N18089,1982,UNNAMED,1982-09-09 21:00:00,TS,19.7,86.1,,,Depression,22,0,10,325
1982252N18089,1982,UNNAMED,1982-09-10 00:00:00,TS,20.1,85.8,,,Depression,0,0,10,325
1982252N18089,1982,UNNAMED,1982-09-10 03:00:00,TS,20.5,85.5,25.0,,Depression,0, ,10,325
1982272N22092,1982,UNNAMED,1982-09-29 00:00:00,TS,22.0,91.5,30.0,,Deep Depression,38,0,14,45
1982272N22092,1982,UNNAMED,1982-09-29 03:00:00,TS,22.5,92.0,30.0,,Deep Depression,0, ,14,45
1982274N13071,1982,UNNAMED,1982-10-01 03:00:00,TS,13.5,71.0,25.0,,Depression,360,360,7,295
1982274N13071,1982,UNNAMED,1982-10-01 06:00:00,TS,13.7,70.7,27.0,,Depression,378,378,7,295
1982274N13071,1982,UNNAMED,1982-10-01 09:00:00,TS,13.8,70.3,28.0,,Depression,414,410,7,295
1982274N13071,1982,UNNAMED,1982-10-01 12:00:00,TS,14.0,70.0,30.0,,Deep Depression,436,436,6,295
1982274N13071,1982,UNNAMED,1982-10-01 15:00:00,TS,14.1,69.8,,,Deep Depression,451,451,4,295
1982274N13071,1982,UNNAMED,1982-10-01 18:00:00,TS,14.2,69.6,,,Deep Depression,467,467,4,295
1982274N13071,1982,UNNAMED,1982-10-01 21:00:00,TS,14.3,69.4,,,Deep Depression,484,484,4,295
1982274N13071,1982,UNNAMED,1982-10-02 00:00:00,TS,14.4,69.2,,,Deep Depression,498,498,4,295
1982274N13071,1982,UNNAMED,1982-10-02 03:00:00,TS,14.5,69.0,25.0,,Depression,512, ,4,295
1982287N13091,1982,UNNAMED,1982-10-15 03:00:00,TS,15.0,86.1,30.0,,Deep Depression,424,386,8,290
1982287N13091,1982,UNNAMED,1982-10-15 06:00:00,TS,15.1,85.7,32.0,,Deep Depression,386,349,8,290
1982287N13091,1982,UNNAMED,1982-10-15 09:00:00,TS,15.2,85.3,33.0,,Deep Depression,349,305,8,290
1982287N13091,1982,UNNAMED,1982-10-15 12:00:00,TS,15.4,84.9,35.0,,Cyclonic Storm,305,274,8,290
1982287N13091,1982,UNNAMED,1982-10-15 14:00:00,TS,15.5,84.6,38.0,,Cyclonic Storm,274,260,9,290
1982287N13091,1982,UNNAMED,1982-10-15 15:00:00,TS,15.6,84.5,40.0,,Cyclonic Storm,260,202,9,295
1982287N13091,1982,UNNAMED,1982-10-15 18:00:00,TS,15.8,84.0,45.0,,Cyclonic Storm,202,154,9,300
1982287N13091,1982,UNNAMED,1982-10-15 21:00:00,TS,16.0,83.6,50.0,,Cyclonic Storm,154,105,9,300
1982287N13091,1982,UNNAMED,1982-10-16 00:00:00,TS,16.2,83.2,55.0,,Severe Cyclonic Storm,105,72,9,295
1982287N13091,1982,UNNAMED,1982-10-16 02:00:00,TS,16.3,82.9,52.0,,Severe Cyclonic Storm,72,63,8,290
1982287N13091,1982,UNNAMED,1982-10-16 03:00:00,TS,16.3,82.8,50.0,,Severe Cyclonic Storm,63,15,7,290
1982287N13091,1982,UNNAMED,1982-10-16 06:00:00,TS,16.5,82.4,47.0,,Severe Cyclonic Storm,15,0,7,295
1982287N13091,1982,UNNAMED,1982-10-16 09:00:00,TS,16.6,82.1,43.0,,Severe Cyclonic Storm,0,0,6,300
1982287N13091,1982,UNNAMED,1982-10-16 12:00:00,TS,16.8,81.9,40.0,,Cyclonic Storm,0,0,6,300
1982287N13091,1982,UNNAMED,1982-10-16 14:00:00,TS,16.9,81.7,35.0,,Cyclonic Storm,0,0,6,300
1982287N13091,1982,UNNAMED,1982-10-16 15:00:00,TS,16.9,81.6,33.0,,Cyclonic Storm,0,0,6,300
1982287N13091,1982,UNNAMED,1982-10-16 18:00:00,TS,17.1,81.4,25.0,,Deep Depression,0,0,10,290
1982290N09084,1982,UNNAMED,1982-10-16 12:00:00,TS,9.4,84.0,25.0,990.0,Depression,307,291,3,290
1982290N09084,1982,UNNAMED,1982-10-16 15:00:00,TS,9.5,83.8,,,Depression,291,281,3,290
1982290N09084,1982,UNNAMED,1982-10-16 18:00:00,TS,9.5,83.7,,,Depression,281,267,4,295
1982290N09084,1982,UNNAMED,1982-10-16 21:00:00,TS,9.6,83.5,,,Depression,267,254,4,305
1982290N09084,1982,UNNAMED,1982-10-17 00:00:00,TS,9.8,83.3,,,Depression,261,261,3,340
1982290N09084,1982,UNNAMED,1982-10-17 02:00:00,MX,9.9,83.4,,,Depression,276,276,5,45
1982290N09084,1982,UNNAMED,1982-10-17 03:00:00,MX,9.9,83.5,,,Depression,285,285,5,0
1982290N09084,1982,UNNAMED,1982-10-17 06:00:00,MX,10.2,83.4,,,Depression,294,291,7,335
1982290N09084,1982,UNNAMED,1982-10-17 09:00:00,MX,10.5,83.2,,,Depression,295,291,8,325
1982290N09084,1982,UNNAMED,1982-10-17 12:00:00,MX,10.9,83.0,30.0,992.0,Deep Depression,300,290,9,325
1982290N09084,1982,UNNAMED,1982-10-17 14:00:00,TS,11.1,82.8,32.0,993.0,Deep Depression,297,297,9,320
1982290N09084,1982,UNNAMED,1982-10-17 15:00:00,TS,11.2,82.7,33.0,993.0,Deep Depression,297,259,9,320
1982290N09084,1982,UNNAMED,1982-10-17 18:00:00,TS,11.6,82.3,35.0,994.0,Cyclonic Storm,249,210,9,315
1982290N09084,1982,UNNAMED,1982-10-17 21:00:00,TS,11.8,82.0,43.0,990.0,Cyclonic Storm,210,169,8,310
1982290N09084,1982,UNNAMED,1982-10-18 00:00:00,TS,12.1,81.7,50.0,986.0,Severe Cyclonic Storm,169,153,7,315
1982290N09084,1982,UNNAMED,1982-10-18 02:00:00,TS,12.3,81.6,53.0,983.0,Severe Cyclonic Storm,153,141,7,325
1982290N09084,1982,UNNAMED,1982-10-18 03:00:00,TS,12.4,81.5,55.0,982.0,Severe Cyclonic Storm,141,108,9,325
1982290N09084,1982,UNNAMED,1982-10-18 06:00:00,TS,12.8,81.2,55.0,982.0,Severe Cyclonic Storm,108,65,11,325
1982290N09084,1982,UNNAMED,1982-10-18 09:00:00,TS,13.2,80.9,55.0,982.0,Severe Cyclonic Storm,65,21,11,325
1982290N09084,1982,UNNAMED,1982-10-18 12:00:00,TS,13.7,80.5,55.0,982.0,Severe Cyclonic Storm,21,10,11,320
1982290N09084,1982,UNNAMED,1982-10-18 14:00:00,TS,13.9,80.3,53.0,983.0,Severe Cyclonic Storm,10,10,9,320
1982290N09084,1982,UNNAMED,1982-10-18 15:00:00,TS,14.0,80.2,53.0,984.0,Severe Cyclonic Storm,10,0,9,320
1982290N09084,1982,UNNAMED,1982-10-18 18:00:00,TS,14.4,79.9,50.0,986.0,Severe Cyclonic Storm,0,0,8,325
1982290N09084,1982,UNNAMED,1982-10-18 21:00:00,TS,14.7,79.7,40.0,991.0,Severe Cyclonic Storm,0,0,8,320
1982290N09084,1982,UNNAMED,1982-10-19 00:00:00,TS,15.0,79.5,30.0,995.0,Deep Depression,0,0,7,300
1982290N09084,1982,UNNAMED,1982-10-19 02:00:00,TS,15.0,79.2,30.0,996.0,Deep Depression,0,0,9,275
1982290N09084,1982,UNNAMED,1982-10-19 03:00:00,TS,15.0,79.0,30.0,996.0,Deep Depression,0,0,8,295
1982290N09084,1982,UNNAMED,1982-10-19 06:00:00,TS,15.2,78.7,28.0,996.0,Deep Depression,0,0,7,325
1982290N09084,1982,UNNAMED,1982-10-19 09:00:00,TS,15.6,78.5,27.0,997.0,Deep Depression,0,0,8,345
1982290N09084,1982,UNNAMED,1982-10-19 12:00:00,TS,16.0,78.5,25.0,997.0,Depression,0,0,6,350
1982290N09084,1982,UNNAMED,1982-10-19 15:00:00,TS,16.2,78.4,,,Depression,0,0,4,350
1982290N09084,1982,UNNAMED,1982-10-19 18:00:00,TS,16.4,78.4,,,Depression,0,0,4,0
1982290N09084,1982,UNNAMED,1982-10-19 21:00:00,TS,16.6,78.5,,,Depression,0,0,4,10
1982290N09084,1982,UNNAMED,1982-10-20 00:00:00,TS,16.8,78.5,,,Depression,0,0,4,5
1982290N09084,1982,UNNAMED,1982-10-20 03:00:00,TS,17.0,78.5,20.0,998.0,Depression,0,0,6,350
1982290N09084,1982,UNNAMED,1982-10-20 06:00:00,TS,17.3,78.4,20.0,998.0,Depression,0,0,7,345
1982290N09084,1982,UNNAMED,1982-10-20 09:00:00,TS,17.7,78.3,20.0,998.0,Depression,0,0,7,350
1982290N09084,1982,UNNAMED,1982-10-20 12:00:00,TS,18.0,78.3,20.0,998.0,Depression,0,0,5,0
1982290N09084,1982,UNNAMED,1982-10-20 15:00:00,TS,18.2,78.3,,,Depression,0,0,3,15
1982290N09084,1982,UNNAMED,1982-10-20 18:00:00,TS,18.3,78.4,,,Depression,0,0,3,40
1982290N09084,1982,UNNAMED,1982-10-20 21:00:00,TS,18.4,78.5,,,Depression,0,0,5,50
1982290N09084,1982,UNNAMED,1982-10-21 00:00:00,TS,18.6,78.8,,,Depression,0,0,8,45
1982290N09084,1982,UNNAMED,1982-10-21 03:00:00,TS,19.0,79.2,20.0,998.0,Depression,0,0,13,45
1982290N09084,1982,UNNAMED,1982-10-21 06:00:00,TS,19.6,79.7,20.0,998.0,Depression,0,0,16,40
1982290N09084,1982,UNNAMED,1982-10-21 09:00:00,TS,20.2,80.3,20.0,998.0,Depression,0,0,19,40
1982290N09084,1982,UNNAMED,1982-10-21 12:00:00,TS,21.0,81.0,20.0,998.0,Depression,0, ,20,40
1982309N12066,1982,UNNAMED,1982-11-04 12:00:00,TS,11.5,66.0,25.0,999.0,Depression,945,945,20,245
1982309N12066,1982,UNNAMED,1982-11-04 14:00:00,MX,11.2,65.4,26.0,999.0,Depression,1018,1018,16,250
1982309N12066,1982,UNNAMED,1982-11-04 15:00:00,MX,11.2,65.3,26.0,999.0,Depression,1028,1028,6,265
1982309N12066,1982,UNNAMED,1982-11-04 18:00:00,MX,11.2,65.0,28.0,998.0,Depression,1058,1058,7,285
1982309N12066,1982,UNNAMED,1982-11-04 21:00:00,MX,11.4,64.6,29.0,998.0,Depression,1088,1070,8,305
1982309N12066,1982,UNNAMED,1982-11-05 00:00:00,MX,11.7,64.3,30.0,997.0,Deep Depression,1070,1042,9,320
1982309N12066,1982,UNNAMED,1982-11-05 02:00:00,TS,11.9,64.1,33.0,996.0,Deep Depression,1042,1018,9,325
1982309N12066,1982,UNNAMED,1982-11-05 03:00:00,TS,12.1,64.0,35.0,995.0,Cyclonic Storm,1018,1001,5,355
1982309N12066,1982,UNNAMED,1982-11-05 06:00:00,TS,12.3,64.0,37.0,995.0,Cyclonic Storm,1001,1000,4,25
1982309N12066,1982,UNNAMED,1982-11-05 09:00:00,TS,12.4,64.2,38.0,994.0,Cyclonic Storm,1007,999,4,55
1982309N12066,1982,UNNAMED,1982-11-05 12:00:00,TS,12.5,64.4,40.0,994.0,Cyclonic Storm,1013,1005,4,60
1982309N12066,1982,UNNAMED,1982-11-05 14:00:00,TS,12.6,64.5,41.0,994.0,Cyclonic Storm,1013,1013,3,45
1982309N12066,1982,UNNAMED,1982-11-05 15:00:00,TS,12.6,64.5,41.0,994.0,Cyclonic Storm,1013,1005,3,45
1982309N12066,1982,UNNAMED,1982-11-05 18:00:00,TS,12.8,64.6,43.0,993.0,Cyclonic Storm,1005,999,4,45
1982309N12066,1982,UNNAMED,1982-11-05 21:00:00,TS,12.9,64.8,44.0,993.0,Cyclonic Storm,999,980,5,40
1982309N12066,1982,UNNAMED,1982-11-06 00:00:00,TS,13.2,65.0,45.0,992.0,Cyclonic Storm,965,951,6,35
1982309N12066,1982,UNNAMED,1982-11-06 02:00:00,TS,13.3,65.1,52.0,988.0,Cyclonic Storm,951,947,6,30
1982309N12066,1982,UNNAMED,1982-11-06 03:00:00,TS,13.4,65.1,55.0,986.0,Severe Cyclonic Storm,947,918,6,40
1982309N12066,1982,UNNAMED,1982-11-06 06:00:00,TS,13.6,65.3,57.0,985.0,Severe Cyclonic Storm,918,890,5,45
1982309N12066,1982,UNNAMED,1982-11-06 09:00:00,TS,13.8,65.5,58.0,983.0,Severe Cyclonic Storm,890,862,5,45
1982309N12066,1982,UNNAMED,1982-11-06 12:00:00,TS,14.0,65.7,60.0,982.0,Severe Cyclonic Storm,862,844,5,45
1982309N12066,1982,UNNAMED,1982-11-06 14:00:00,TS,14.2,65.8,,,Severe Cyclonic Storm,844,834,6,35
1982309N12066,1982,UNNAMED,1982-11-06 15:00:00,TS,14.2,65.9,,,Severe Cyclonic Storm,834,813,6,35
1982309N12066,1982,UNNAMED,1982-11-06 18:00:00,TS,14.5,66.1,,,Severe Cyclonic Storm,803,786,6,35
1982309N12066,1982,UNNAMED,1982-11-06 21:00:00,TS,14.8,66.3,,,Severe Cyclonic Storm,773,744,8,35
1982309N12066,1982,UNNAMED,1982-11-07 00:00:00,TS,15.1,66.5,,,Severe Cyclonic Storm,744,718,8,35
1982309N12066,1982,UNNAMED,1982-11-07 02:00:00,TS,15.3,66.7,,,Severe Cyclonic Storm,718,705,9,35
1982309N12066,1982,UNNAMED,1982-11-07 03:00:00,TS,15.5,66.8,60.0,982.0,Severe Cyclonic Storm,703,667,10,35
1982309N12066,1982,UNNAMED,1982-11-07 06:00:00,TS,15.9,67.1,62.0,981.0,Severe Cyclonic Storm,663,608,11,35
1982309N12066,1982,UNNAMED,1982-11-07 09:00:00,TS,16.3,67.5,63.0,981.0,Severe Cyclonic Storm,602,538,12,35
1982309N12066,1982,UNNAMED,1982-11-07 12:00:00,TS,16.8,67.8,65.0,980.0,Very Severe Cyclonic Storm,538,492,12,40
1982309N12066,1982,UNNAMED,1982-11-07 14:00:00,TS,17.1,68.1,,,Very Severe Cyclonic Storm,492,477,12,40
1982309N12066,1982,UNNAMED,1982-11-07 15:00:00,TS,17.3,68.3,,,Very Severe Cyclonic Storm,462,401,12,45
1982309N12066,1982,UNNAMED,1982-11-07 18:00:00,TS,17.7,68.7,,,Very Severe Cyclonic Storm,401,331,12,40
1982309N12066,1982,UNNAMED,1982-11-07 21:00:00,TS,18.2,69.1,,,Very Severe Cyclonic Storm,331,271,12,40
1982309N12066,1982,UNNAMED,1982-11-08 00:00:00,TS,18.7,69.5,,,Very Severe Cyclonic Storm,261,217,13,35
1982309N12066,1982,UNNAMED,1982-11-08 02:00:00,TS,19.0,69.8,,,Very Severe Cyclonic Storm,217,192,13,35
1982309N12066,1982,UNNAMED,1982-11-08 03:00:00,TS,19.2,69.9,80.0,970.0,Very Severe Cyclonic Storm,192,118,13,30
1982309N12066,1982,UNNAMED,1982-11-08 06:00:00,TS,19.8,70.3,83.0,967.0,Very Severe Cyclonic Storm,113,39,14,25
1982309N12066,1982,UNNAMED,1982-11-08 09:00:00,TS,20.4,70.6,87.0,965.0,Very Severe Cyclonic Storm,39,0,14,30
1982309N12066,1982,UNNAMED,1982-11-08 12:00:00,TS,21.0,71.0,90.0,962.0,Extremely Severe Cyclonic Storm,0,0,14,35
1982309N12066,1982,UNNAMED,1982-11-08 14:00:00,TS,21.3,71.3,83.0,967.0,Extremely Severe Cyclonic Storm,0,0,14,45
1982309N12066,1982,UNNAMED,1982-11-08 15:00:00,TS,21.5,71.5,80.0,969.0,Extremely Severe Cyclonic Storm,0,0,13,50
1982309N12066,1982,UNNAMED,1982-11-08 18:00:00,TS,21.9,72.0,70.0,976.0,Extremely Severe Cyclonic Storm,0,0,13,60
1982309N12066,1982,UNNAMED,1982-11-08 21:00:00,TS,22.2,72.6,60.0,983.0,Extremely Severe Cyclonic Storm,11,0,12,60
1982309N12066,1982,UNNAMED,1982-11-09 00:00:00,TS,22.5,73.2,50.0,990.0,Severe Cyclonic Storm,0,0,12,50
1982309N12066,1982,UNNAMED,1982-11-09 02:00:00,MX,22.8,73.4,40.0,993.0,Severe Cyclonic Storm,0,0,12,30
1982309N12066,1982,UNNAMED,1982-11-09 03:00:00,TS,23.0,73.5,35.0,995.0,Cyclonic Storm,0,0,11,45
1982309N12066,1982,UNNAMED,1982-11-09 06:00:00,TS,23.3,74.0,32.0,996.0,Cyclonic Storm,0,0,10,65
1982309N12066,1982,UNNAMED,1982-11-09 09:00:00,TS,23.4,74.5,28.0,998.0,Cyclonic Storm,0,0,9,80
1982309N12066,1982,UNNAMED,1982-11-09 12:00:00,TS,23.5,75.0,25.0,999.0,Depression,0, ,9,85
1982332N07088,1982,UNNAMED,1982-11-28 03:00:00,TS,7.0,88.0,25.0,,Depression,673,585,17,280
1982332N07088,1982,UNNAMED,1982-11-28 06:00:00,TS,7.2,87.2,27.0,,Depression,585,498,17,280
1982332N07088,1982,UNNAMED,1982-11-28 09:00:00,TS,7.3,86.3,28.0,,Depression,487,401,17,280
1982332N07088,1982,UNNAMED,1982-11-28 12:00:00,TS,7.5,85.5,30.0,,Deep Depression,401,361,13,285
1982332N07088,1982,UNNAMED,1982-11-28 15:00:00,TS,7.7,85.1,,,Deep Depression,361,321,9,295
1982332N07088,1982,UNNAMED,1982-11-28 18:00:00,TS,7.9,84.7,,,Deep Depression,321,281,9,295
1982332N07088,1982,UNNAMED,1982-11-28 21:00:00,TS,8.1,84.3,,,Deep Depression,281,244,9,295
1982332N07088,1982,UNNAMED,1982-11-29 00:00:00,TS,8.3,83.9,,,Deep Depression,244,212,9,295
1982332N07088,1982,UNNAMED,1982-11-29 03:00:00,TS,8.5,83.5,25.0,,Depression,212, ,9,295
1982333N09067,1982,UNNAMED,1982-11-28 12:00:00,TS,9.0,67.0,25.0,,Depression,952,922,8,15
1982333N09067,1982,UNNAMED,1982-11-28 15:00:00,TS,9.4,67.1,,,Depression,922,894,8,15
1982333N09067,1982,UNNAMED,1982-11-28 18:00:00,TS,9.8,67.2,,,Depression,894,868,8,15
1982333N09067,1982,UNNAMED,1982-11-28 21:00:00,TS,10.2,67.3,,,Depression,868,843,8,15
1982333N09067,1982,UNNAMED,1982-11-29 00:00:00,TS,10.6,67.4,,,Depression,843,819,8,15
1982333N09067,1982,UNNAMED,1982-11-29 03:00:00,TS,11.0,67.5,30.0,,Deep Depression,819,753,11,35
1982333N09067,1982,UNNAMED,1982-11-29 06:00:00,TS,11.5,68.0,25.0,,Depression,753, ,14,45
1982337N08084,1982,UNNAMED,1982-12-02 12:00:00,NR,7.5,84.0,25.0,,,238,220,8,325
1982337N08084,1982,UNNAMED,1982-12-03 03:00:00,NR,9.0,82.0,25.0,,,94,34,16,285
1982337N08084,1982,UNNAMED,1982-12-03 06:00:00,NR,9.2,81.1,25.0,,,24,0,18,280
1982337N08084,1982,UNNAMED,1982-12-03 09:00:00,NR,9.4,80.2,25.0,,,0,0,16,280
1982337N08084,1982,UNNAMED,1982-12-03 12:00:00,NR,9.5,79.5,25.0,,,55,15,12,280
1982337N08084,1982,UNNAMED,1982-12-03 15:00:00,NR,9.6,79.1,25.0,,,15,0,6,285
1982337N08084,1982,UNNAMED,1982-12-03 18:00:00,NR,9.6,78.9,25.0,,,0,0,2,300
1982337N08084,1982,UNNAMED,1982-12-03 21:00:00,NR,9.7,78.9,25.0,,,0,0,1,60
1982337N08084,1982,UNNAMED,1982-12-04 00:00:00,NR,9.7,79.0,25.0,,,0, ,2,75
1983171N20071,1983,UNNAMED,1983-06-20 03:00:00,TS,20.5,71.0,25.0,,Depression,30,11,8,290
1983171N20071,1983,UNNAMED,1983-06-20 06:00:00,TS,20.6,70.6,25.0,,Depression,23,22,8,295
1983171N20071,1983,UNNAMED,1983-06-20 09:00:00,TS,20.8,70.2,25.0,,Depression,30,23,7,305
1983171N20071,1983,UNNAMED,1983-06-20 12:00:00,TS,21.0,70.0,25.0,,Depression,23,15,5,330
1983171N20071,1983,UNNAMED,1983-06-20 15:00:00,TS,21.2,69.9,25.0,,Depression,15,0,5,0
1983171N20071,1983,UNNAMED,1983-06-20 18:00:00,TS,21.5,70.0,25.0,,Depression,0,0,5,20
1983171N20071,1983,UNNAMED,1983-06-20 21:00:00,TS,21.7,70.1,25.0,,Depression,0,0,5,40
1983171N20071,1983,UNNAMED,1983-06-21 00:00:00,TS,21.9,70.3,25.0,,Depression,0,0,5,50
1983171N20071,1983,UNNAMED,1983-06-21 03:00:00,TS,22.0,70.5,25.0,,Depression,0,0,4,50
1983171N20071,1983,UNNAMED,1983-06-21 06:00:00,TS,22.1,70.6,,,Depression,0,0,2,45
1983171N20071,1983,UNNAMED,1983-06-21 09:00:00,TS,22.2,70.7,,,Depression,0,0,2,40
1983171N20071,1983,UNNAMED,1983-06-21 12:00:00,TS,22.2,70.7,,,Depression,0,0,1,45
1983171N20071,1983,UNNAMED,1983-06-21 15:00:00,TS,22.2,70.8,,,Depression,0,0,1,45
1983171N20071,1983,UNNAMED,1983-06-21 18:00:00,TS,22.3,70.8,,,Depression,0,0,1,40
1983171N20071,1983,UNNAMED,1983-06-21 21:00:00,TS,22.3,70.8,,,Depression,0,0,2,40
1983171N20071,1983,UNNAMED,1983-06-22 00:00:00,TS,22.4,70.9,,,Depression,0,0,2,45
1983171N20071,1983,UNNAMED,1983-06-22 03:00:00,TS,22.5,71.0,25.0,,Depression,0,0,3,45
1983171N20071,1983,UNNAMED,1983-06-22 06:00:00,TS,22.6,71.1,25.0,,Depression,0,0,4,45
1983171N20071,1983,UNNAMED,1983-06-22 09:00:00,TS,22.8,71.3,25.0,,Depression,0,0,5,45
1983171N20071,1983,UNNAMED,1983-06-22 12:00:00,TS,23.0,71.5,25.0,,Depression,0, ,5,45
1983175N18087,1983,UNNAMED,1983-06-24 03:00:00,TS,18.0,87.0,30.0,,Deep Depression,232,228,3,240
1983175N18087,1983,UNNAMED,1983-06-24 06:00:00,TS,17.9,86.9,30.0,,Deep Depression,239,232,3,250
1983175N18087,1983,UNNAMED,1983-06-24 09:00:00,TS,17.9,86.7,30.0,,Deep Depression,232,213,4,280
1983175N18087,1983,UNNAMED,1983-06-24 12:00:00,TS,18.0,86.5,30.0,,Deep Depression,213,183,5,305
1983175N18087,1983,UNNAMED,1983-06-24 15:00:00,TS,18.2,86.3,30.0,,Deep Depression,183,138,7,315
1983175N18087,1983,UNNAMED,1983-06-24 18:00:00,TS,18.5,86.0,30.0,,Deep Depression,138,109,6,320
1983175N18087,1983,UNNAMED,1983-06-24 21:00:00,TS,18.7,85.8,30.0,,Deep Depression,109,94,5,315
1983175N18087,1983,UNNAMED,1983-06-25 00:00:00,TS,18.8,85.6,30.0,,Deep Depression,88,64,4,315
1983175N18087,1983,UNNAMED,1983-06-25 03:00:00,TS,19.0,85.5,30.0,,Deep Depression,64,39,5,320
1983175N18087,1983,UNNAMED,1983-06-25 06:00:00,TS,19.2,85.3,30.0,,Deep Depression,35,11,5,325
1983175N18087,1983,UNNAMED,1983-06-25 09:00:00,TS,19.4,85.2,30.0,,Deep Depression,11,0,4,310
1983175N18087,1983,UNNAMED,1983-06-25 12:00:00,TS,19.5,85.0,30.0,,Deep Depression,0,0,4,285
1983175N18087,1983,UNNAMED,1983-06-25 15:00:00,TS,19.5,84.8,30.0,,Deep Depression,0,0,5,270
1983175N18087,1983,UNNAMED,1983-06-25 18:00:00,TS,19.5,84.5,30.0,,Deep Depression,0,0,6,280
1983175N18087,1983,UNNAMED,1983-06-25 21:00:00,TS,19.6,84.2,28.0,,Deep Depression,0,0,7,290
1983175N18087,1983,UNNAMED,1983-06-26 00:00:00,TS,19.8,83.8,27.0,,Deep Depression,0,0,7,305
1983175N18087,1983,UNNAMED,1983-06-26 03:00:00,TS,20.0,83.5,25.0,,Depression,0,0,7,320
1983175N18087,1983,UNNAMED,1983-06-26 06:00:00,TS,20.3,83.3,25.0,,Depression,0,0,7,335
1983175N18087,1983,UNNAMED,1983-06-26 09:00:00,TS,20.7,83.2,25.0,,Depression,0,0,8,335
1983175N18087,1983,UNNAMED,1983-06-26 12:00:00,TS,21.0,83.0,25.0,,Depression,0,0,6,325
1983175N18087,1983,UNNAMED,1983-06-26 15:00:00,TS,21.2,82.8,,,Depression,0,0,6,310
1983175N18087,1983,UNNAMED,1983-06-26 18:00:00,TS,21.3,82.5,,,Depression,0,0,7,300
1983175N18087,1983,UNNAMED,1983-06-26 21:00:00,TS,21.5,82.2,,,Depression,0,0,9,295
1983175N18087,1983,UNNAMED,1983-06-27 00:00:00,TS,21.7,81.7,,,Depression,0,0,12,295
1983175N18087,1983,UNNAMED,1983-06-27 03:00:00,TS,22.0,81.0,25.0,,Depression,0,0,16,295
1983175N18087,1983,UNNAMED,1983-06-27 06:00:00,TS,22.4,80.1,25.0,,Depression,0,0,20,300
1983175N18087,1983,UNNAMED,1983-06-27 09:00:00,TS,22.9,79.1,25.0,,Depression,0,0,22,300
1983175N18087,1983,UNNAMED,1983-06-27 12:00:00,TS,23.5,78.0,25.0,,Depression,0, ,23,300
1983216N23088,1983,UNNAMED,1983-08-04 00:00:00,TS,23.0,87.5,25.0,,Depression,0,0,10,0
1983216N23088,1983,UNNAMED,1983-08-04 03:00:00,TS,23.5,87.5,25.0,,Depression,0,0,11,25
1983216N23088,1983,UNNAMED,1983-08-04 06:00:00,TS,24.0,88.0,25.0,,Depression,0,0,12,55
1983216N23088,1983,UNNAMED,1983-08-04 09:00:00,TS,24.2,88.6,25.0,,Depression,0,0,9,90
1983216N23088,1983,UNNAMED,1983-08-04 12:00:00,TS,24.0,89.0,25.0,,Depression,0,0,8,140
1983216N23088,1983,UNNAMED,1983-08-04 15:00:00,TS,23.5,89.1,25.0,,Depression,0,0,10,180
1983216N23088,1983,UNNAMED,1983-08-04 18:00:00,TS,23.0,89.0,25.0,,Depression,0,0,9,190
1983216N23088,1983,UNNAMED,1983-08-04 21:00:00,TS,22.7,88.9,27.0,,Depression,0,0,5,205
1983216N23088,1983,UNNAMED,1983-08-05 00:00:00,TS,22.5,88.8,28.0,,Depression,0,0,4,245
1983216N23088,1983,UNNAMED,1983-08-05 03:00:00,TS,22.5,88.5,30.0,,Deep Depression,0,0,7,280
1983216N23088,1983,UNNAMED,1983-08-05 06:00:00,TS,22.6,88.0,30.0,,Deep Depression,0,0,10,290
1983216N23088,1983,UNNAMED,1983-08-05 09:00:00,TS,22.8,87.5,30.0,,Deep Depression,0,0,10,290
1983216N23088,1983,UNNAMED,1983-08-05 12:00:00,TS,23.0,87.0,30.0,,Deep Depression,0,0,7,285
1983216N23088,1983,UNNAMED,1983-08-05 15:00:00,TS,23.0,86.7,,,Deep Depression,0,0,4,255
1983216N23088,1983,UNNAMED,1983-08-05 18:00:00,TS,22.9,86.6,,,Deep Depression,0,0,4,230
